host,serial,dataset_name,model_name,freeze_backbone,classifier,adapter,prompt,opt,weight_decay,lr,base_lr,seed,epochs,image_size,batch_size,num_images_train,num_images_val,n_cluster_ratio,extractor_layer,model_name_extractor,img_per_class,val_acc_level1,val_acc_level2,val_acc_level3,val_loss,ap_w,train_acc_level1,train_acc_level2,train_acc_level3,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,15.7922,59.1301,86.9002,7.1363,20.132126321384757,100.0,100.0,99.5,0.7283,28.9889,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,600,5794,,,,3.0,50.466,79.8585,93.2862,4.0299,53.07943623077784,100.0,100.0,100.0,0.1276,40.6499,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,17.6735,60.5972,88.2982,6.8408,21.983888140718665,100.0,100.0,99.5,0.3965,29.002,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,600,5794,,,,3.0,53.1067,80.7214,93.1481,3.7737,55.55050473129885,100.0,100.0,100.0,0.0394,40.0718,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,22.1091,61.9261,87.9703,6.2605,26.128778192107426,100.0,100.0,100.0,0.0189,28.6422,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,600,5794,,,,3.0,55.1605,81.5326,93.5623,3.4483,57.50428239671604,100.0,100.0,100.0,0.001,40.5372,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,21.2979,61.3566,87.8322,6.2995,25.35867604661452,100.0,100.0,100.0,0.0047,28.7168,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,600,5794,,,,3.0,53.7798,80.5834,93.5105,3.6118,56.20465399693062,100.0,100.0,100.0,0.0003,40.5042,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,200,5794,,,,1.0,13.5658,52.4508,82.1022,7.7587,17.748731486838416,100.0,100.0,100.0,0.0003,28.8159,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,600,5794,,,,3.0,36.3134,69.5375,88.0221,7.3358,39.469355541834595,100.0,100.0,100.0,0.0004,40.221,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,200,5794,,,,1.0,10.4764,45.2019,78.7884,9.8243,14.64563471034468,100.0,100.0,100.0,0.0003,28.9798,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,600,5794,,,,3.0,32.0504,65.378,85.8819,7.4093,35.33589061697304,100.0,100.0,100.0,0.001,39.9421,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,200,5794,,,,1.0,12.2368,54.5392,84.7601,6.9653,16.663101378956053,100.0,100.0,100.0,0.5991,28.7084,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,600,5794,,,,3.0,45.2365,78.9783,93.2689,3.9341,48.168009321606775,100.0,100.0,99.6667,0.1096,38.9478,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,200,5794,,,,1.0,16.2927,57.2489,86.5205,6.923,20.57892169493778,100.0,100.0,100.0,0.0104,28.8963,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,600,5794,,,,3.0,50.5005,81.0839,94.0283,3.4159,53.15714329701601,100.0,100.0,99.8333,0.0062,39.5666,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,200,5794,,,,1.0,17.2592,59.4753,87.6769,6.5196,21.557025966638633,100.0,100.0,100.0,0.0019,28.6452,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,600,5794,,,,3.0,48.8781,79.893,93.3379,4.2123,51.59165787499129,100.0,100.0,100.0,0.001,39.5045,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,200,5794,,,,1.0,14.6013,54.0387,84.3804,8.1175,18.860128901356592,100.0,100.0,100.0,0.0003,28.6351,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,600,5794,,,,3.0,42.7339,74.0939,90.4384,5.3489,45.64540620781413,100.0,100.0,100.0,0.0002,39.1767,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,16.4998,59.5271,87.5734,6.9535,20.83764814175584,100.0,100.0,98.5,0.4619,29.014,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,600,5794,,,,3.0,51.0356,78.0635,92.475,4.3593,53.56472050575227,100.0,100.0,100.0,0.0768,40.2872,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,17.777,59.3372,87.5734,6.7691,22.036881280780992,100.0,100.0,99.0,0.2749,28.6289,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,600,5794,,,,3.0,51.5878,77.9945,92.4232,4.2227,54.08014766773464,100.0,100.0,99.8333,0.0294,39.9296,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,20.6075,58.7332,83.8971,6.6068,24.4702711725421,100.0,100.0,100.0,0.0199,29.0322,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,600,5794,,,,3.0,53.9351,78.8574,92.475,3.6175,56.28730384840397,100.0,100.0,99.8333,0.0024,40.0881,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,20.4177,58.1118,84.8809,6.5884,24.35204947322874,100.0,100.0,100.0,0.0043,29.1098,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,600,5794,,,,3.0,52.5198,78.6848,92.4577,3.6188,54.9573705030783,100.0,100.0,100.0,0.0005,40.6288,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,200,5794,,,,1.0,11.3911,49.603,80.6351,8.9224,15.617256640753508,100.0,100.0,100.0,0.0005,28.8713,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,600,5794,,,,3.0,28.3397,67.0694,86.0718,7.0911,31.86321935756757,100.0,99.8333,100.0,0.003,40.4896,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,200,5794,,,,1.0,7.5595,41.4912,76.4929,13.1477,11.76674591328896,100.0,100.0,100.0,0.0011,29.0467,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,600,5794,,,,3.0,16.7242,50.1208,78.9783,11.5652,20.523740764689393,100.0,99.8333,99.6667,0.0098,40.0025,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,200,5794,,,,1.0,15.913,57.6976,86.2444,6.7098,20.205538836516972,100.0,100.0,100.0,0.387,28.532,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,600,5794,,,,3.0,50.3797,77.7356,92.2679,3.9847,52.93625751749017,100.0,100.0,99.6667,0.0781,39.596,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,200,5794,,,,1.0,19.5202,60.4418,87.6596,6.2853,23.6789393593178,100.0,100.0,100.0,0.0107,28.6875,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,600,5794,,,,3.0,53.6072,79.1681,93.1826,3.4543,56.02258123589078,100.0,100.0,100.0,0.0035,39.3748,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,200,5794,,,,1.0,19.641,60.0276,87.6079,6.3174,23.78922019054842,100.0,100.0,100.0,0.0019,28.3908,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,600,5794,,,,3.0,52.8823,79.7722,93.0618,3.3986,55.33456173700817,100.0,100.0,100.0,0.0005,39.1506,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,200,5794,,,,1.0,14.049,53.262,83.6555,8.9621,18.297299618676274,100.0,100.0,100.0,0.0003,28.4444,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,600,5794,,,,3.0,36.1754,70.0552,88.35,7.5539,39.35972294473318,100.0,100.0,99.8333,0.0044,38.7695,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,13.4622,52.33,84.7083,7.6943,17.81055681691113,100.0,100.0,100.0,1.8196,35.1684,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,14.9292,53.0376,84.3804,7.5169,19.168040112727915,100.0,100.0,99.5,1.383,35.2027,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,19.8999,54.7981,82.9824,7.5603,23.750002025731657,100.0,100.0,100.0,0.0712,35.1005,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,20.4867,56.1961,83.9834,7.775,24.362097102231388,100.0,100.0,100.0,0.0112,35.4536,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0005,,0,200,448,8,200,5794,,,,1.0,4.5737,26.9244,66.6724,15.2006,8.363759822772789,100.0,100.0,100.0,0.0005,35.0921,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.001,,0,200,448,8,200,5794,,,,1.0,2.5716,21.5223,64.1698,17.2173,6.331140681391306,99.5,92.5,94.5,0.5683,35.265,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.003,,0,200,448,8,200,5794,,,,1.0,13.8074,52.8478,85.4677,7.1761,18.18102262175052,100.0,100.0,100.0,1.1807,34.7489,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.01,,0,200,448,8,200,5794,,,,1.0,15.8612,52.0711,83.7245,7.0544,20.0031277296734,100.0,100.0,100.0,0.0102,34.7932,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.03,,0,200,448,8,200,5794,,,,1.0,15.6196,51.2254,83.0342,7.6004,19.734110566054248,100.0,100.0,100.0,0.0018,34.5277,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.1,,0,200,448,8,200,5794,,,,1.0,6.8001,33.155,72.0573,14.6994,10.782969592957585,100.0,100.0,100.0,0.0003,34.6966,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,8.6987,45.2537,82.6717,8.071,13.213442431137278,100.0,100.0,100.0,2.1231,35.0035,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,9.4235,46.6344,83.9317,7.8315,13.970985040376885,100.0,100.0,100.0,1.6184,35.0117,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,15.1363,53.0894,86.5896,7.0478,19.49734305036293,100.0,100.0,100.0,0.0956,34.9375,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,18.2603,57.059,87.4871,6.8207,22.485378268923167,100.0,100.0,100.0,0.0143,34.9467,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,0.0005,,0,200,448,8,200,5794,,,,1.0,13.7901,48.2741,80.7387,9.2166,17.876190522492912,100.0,100.0,100.0,0.0007,34.6208,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,0.001,,0,200,448,8,200,5794,,,,1.0,6.8174,34.6738,70.1243,14.1798,10.681196834672749,100.0,100.0,100.0,0.0003,34.8994,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.003,,0,200,448,8,200,5794,,,,1.0,17.7598,58.5951,88.4708,6.2308,22.075451211468557,100.0,100.0,100.0,0.5103,34.6417,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.01,,0,200,448,8,200,5794,,,,1.0,19.175,60.321,89.5582,6.0566,23.47069414531141,100.0,100.0,100.0,0.0085,34.3575,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.03,,0,200,448,8,200,5794,,,,1.0,20.6248,61.4084,90.0932,6.1222,24.86464061089584,100.0,100.0,100.0,0.0018,34.193,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.1,,0,200,448,8,200,5794,,,,1.0,19.4166,57.5078,85.9165,7.8321,23.475312813481978,100.0,100.0,100.0,0.0003,34.3431,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,4.0041,31.5326,71.7639,9.141,8.139713901867076,100.0,100.0,99.5,2.0772,35.5573,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,4.3666,33.8454,73.1274,8.9584,8.563253876034945,100.0,100.0,99.5,1.5662,35.4329,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,8.5261,42.3887,77.7356,8.6326,12.750117087289588,100.0,100.0,100.0,0.0889,35.6254,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,10.4764,47.1522,79.7204,8.6696,14.702517255182226,100.0,100.0,100.0,0.0135,35.3587,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,adamw,0.05,0.0005,,0,200,448,8,200,5794,,,,1.0,7.853,37.8322,75.8716,12.0069,12.004323721641782,100.0,100.0,100.0,0.0006,35.4879,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,adamw,0.05,0.001,,0,200,448,8,200,5794,,,,1.0,4.9879,29.2371,68.3638,15.7077,8.855931585370005,100.0,100.0,100.0,0.0007,35.2964,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.003,,0,200,448,8,200,5794,,,,1.0,4.2458,32.2402,72.6614,8.7182,8.421371631005687,100.0,100.0,100.0,2.3688,34.7498,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.01,,0,200,448,8,200,5794,,,,1.0,6.8692,38.9541,77.3731,8.5873,11.172234187543856,100.0,100.0,100.0,0.0146,35.0271,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.03,,0,200,448,8,200,5794,,,,1.0,9.1474,46.2375,81.2392,8.4517,13.547364036942865,100.0,100.0,100.0,0.0019,34.8415,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.1,,0,200,448,8,200,5794,,,,1.0,8.4052,42.9755,77.1833,12.0252,12.602967939960555,100.0,100.0,100.0,0.0004,34.8024,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,15.3089,66.5689,88.4191,7.0386,19.771059911418806,100.0,100.0,99.5,2.171,34.5629,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,17.0521,67.5354,89.0231,6.766,21.44471940375425,100.0,100.0,99.5,1.658,34.5721,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,28.892,72.0573,90.3521,5.745,32.64304501499852,100.0,100.0,100.0,0.1054,34.6581,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,36.6414,76.1823,91.8364,5.0472,40.01006383485587,100.0,100.0,100.0,0.0152,34.729,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,0.0005,,0,200,448,8,200,5794,,,,1.0,16.6552,49.7066,75.4574,10.2334,20.24402773793839,100.0,100.0,100.0,0.0009,34.5415,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,0.001,,0,200,448,8,200,5794,,,,1.0,6.1098,29.5133,66.5516,16.4654,9.798707097029304,100.0,100.0,100.0,0.0005,34.5927,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.003,,0,200,448,8,200,5794,,,,1.0,58.8712,90.7145,95.5816,2.6653,61.111786354995694,100.0,100.0,100.0,0.2277,34.3684,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.01,,0,200,448,8,200,5794,,,,1.0,59.9758,91.2841,96.1857,2.301,62.18582927781857,100.0,100.0,100.0,0.0081,34.177,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.03,,0,200,448,8,200,5794,,,,1.0,63.3069,92.1816,96.807,2.094,65.35148064778036,100.0,100.0,100.0,0.0018,33.8959,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.1,,0,200,448,8,200,5794,,,,1.0,58.4225,86.1581,94.9948,3.4167,60.65461923537543,100.0,100.0,100.0,0.0003,34.2779,0.4121,78.51,86.7761,86.7761,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,5.6955,34.6738,72.7477,8.8167,9.787930204631309,100.0,100.0,100.0,2.2152,34.5561,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,6.2478,36.0718,73.7487,8.6706,10.3676135746709,100.0,100.0,100.0,1.6827,34.5927,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,10.3728,41.3531,77.6666,8.4824,14.47992986106722,100.0,100.0,100.0,0.1048,34.5092,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,11.3566,43.7694,78.9955,8.6524,15.48477379059769,100.0,100.0,100.0,0.015,34.5439,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,0.0005,,0,200,448,8,200,5794,,,,1.0,11.3393,40.9044,73.4035,12.1319,15.12727266834235,100.0,100.0,100.0,0.0008,34.5335,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,0.001,,0,200,448,8,200,5794,,,,1.0,5.5575,30.0138,67.8978,14.9423,9.362283469543527,100.0,100.0,100.0,0.0004,34.7024,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.003,,0,200,448,8,200,5794,,,,1.0,13.8937,46.6344,77.494,7.474,17.77539011540188,100.0,100.0,100.0,0.9978,33.9616,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.01,,0,200,448,8,200,5794,,,,1.0,15.2399,49.3441,78.4432,7.7924,19.097382592644813,100.0,100.0,100.0,0.0096,33.8631,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.03,,0,200,448,8,200,5794,,,,1.0,20.5212,56.1098,82.1194,7.3408,24.28074371901643,100.0,100.0,100.0,0.0018,33.9166,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.1,,0,200,448,8,200,5794,,,,1.0,22.9893,58.5778,83.9834,9.2241,26.71194582059148,100.0,100.0,100.0,0.0003,34.1195,0.4121,78.51,86.7484,86.7484,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,5e-06,,0,200,448,8,200,5794,,,,1.0,11.9089,50.2934,84.5702,7.6572,16.34360298252523,100.0,100.0,100.0,1.7096,35.4536,0.4121,78.5106,86.7769,86.7769,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,1e-05,,0,200,448,8,200,5794,,,,1.0,13.7211,51.5016,84.1215,7.5368,18.01782967972372,100.0,100.0,100.0,1.2752,35.2751,0.4121,78.5106,86.7769,86.7769,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,5e-05,,0,200,448,8,200,5794,,,,1.0,18.8643,57.922,84.8291,7.2547,22.890362541142608,100.0,100.0,100.0,0.059,35.3404,0.4121,78.5106,86.7769,86.7769,
camel.ee.nctu.edu.tw,103,cub,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,0.0001,,0,200,448,8,200,5794,,,,1.0,17.2247,54.4356,84.5357,8.4314,21.33289901646677,100.0,100.0,100.0,0.009,35.4823,0.4121,78.5106,86.7769,86.7769,
